flow_key,n_pkts,duration,byte_rate,pkt_rate,iat_max,iat_min,iat_mean,iat_std,iat_var,pkt_len_max,pkt_len_min,pkt_len_avg,pkt_len_std,pkt_len_var,payload_len_max,payload_len_min,payload_len_avg,payload_len_std,Label
"('173.194.123.7', '443', '10.8.0.14', '46711', 'TLS')",3955,3444.262208,324.2769953,1.148286559,9.20418787,4.77E-06,0.871083007,2.024470523,4.098480898,1196,94,282.4007585,255.4705372,65265.1954,1144,42,230.4007585,255.4705372,VPN-VoIP
"('10.8.0.14', '45175', '173.194.123.23', '443', 'TLS')",7,59.11689401,19.96045327,0.118409469,58.82256889,0.000360966,9.852815668,21.90009054,479.6139655,569,83,168.5714286,164.3053404,26996.2449,517,31,116.5714286,164.3053404,VPN-VoIP
"('173.194.123.23', '443', '10.8.0.14', '45175', 'TLS')",5,59.08455491,10.23956262,0.084624484,58.82375884,2.22E-05,14.77113873,25.43395534,646.8860844,201,90,121,40.84115571,1668,149,38,69,40.84115571,VPN-VoIP
"('10.8.0.14', '60665', '173.194.123.12', '443', 'TLS')",21,64.81038308,58.10797315,0.324022155,58.98441696,8.82E-06,3.240519154,12.81290483,164.1705301,569,83,179.3333333,128.8181935,16594.12698,517,31,127.3333333,128.8181935,VPN-VoIP
"('173.194.123.12', '443', '10.8.0.14', '60665', 'TLS')",28,64.78321195,140.3141296,0.43221074,59.00994802,5.01E-06,2.39937822,11.12471244,123.759227,1372,90,324.6428571,397.6682227,158140.0153,1320,38,272.6428571,397.6682227,VPN-VoIP
"('10.8.0.14', '45177', '173.194.123.23', '443', 'TLS')",7,58.46810484,20.1819437,0.119723395,58.37278605,0.000154018,9.74468414,21.74715323,472.9386736,569,83,168.5714286,164.3053404,26996.2449,517,31,116.5714286,164.3053404,VPN-VoIP
"('173.194.123.23', '443', '10.8.0.14', '45177', 'TLS')",5,58.44130802,10.35226658,0.085555922,58.37307501,2.69E-05,14.61032701,25.26643883,638.3929309,201,90,121,40.84115571,1668,149,38,69,40.84115571,VPN-VoIP
"('10.8.0.14', '33024', '216.58.219.237', '443', 'TLS')",7,58.36568189,20.21735996,0.119933491,58.28152609,0.000128984,9.727613648,21.71397336,471.4966392,569,83,168.5714286,164.3053404,26996.2449,517,31,116.5714286,164.3053404,VPN-VoIP
"('10.8.0.14', '47639', '173.194.123.10', '443', 'TLS')",7,58.35293198,20.22177738,0.119959696,58.27025819,4.01E-05,9.725488663,21.70988443,471.319082,569,83,168.5714286,164.3053404,26996.2449,517,31,116.5714286,164.3053404,VPN-VoIP
"('216.58.219.237', '443', '10.8.0.14', '33024', 'TLS')",5,58.33382416,10.37134131,0.085713565,58.30733895,2.50E-05,14.58345604,25.24399786,637.2594279,201,90,121,40.84115571,1668,149,38,69,40.84115571,VPN-VoIP
"('173.194.123.10', '443', '10.8.0.14', '47639', 'TLS')",5,58.3217051,10.37349644,0.085731376,58.29579997,2.60E-05,14.58042628,25.23908496,637.0114094,201,90,121,40.84115571,1668,149,38,69,40.84115571,VPN-VoIP
"('10.8.0.14', '36041', '216.58.208.35', '443', 'TLS')",29,60.36191607,108.7771964,0.480435379,58.1619091,4.70E-05,2.155782717,10.77989963,116.206236,747,83,226.4137931,176.5361187,31165.00119,695,31,174.4137931,176.5361187,VPN-VoIP
"('216.58.208.35', '443', '10.8.0.14', '36041', 'TLS')",38,60.25690198,65.86797312,0.630633152,58.2656939,5.96E-06,1.628564918,9.441325413,89.13862554,240,90,104.4473684,28.88151601,834.1419668,188,38,52.44736842,28.88151601,VPN-VoIP
"('74.125.29.189', '443', '10.8.0.14', '53246', 'TLS')",317,3228.533563,28.38254527,0.098186992,30.00022602,5.96E-06,10.21687836,12.4039335,153.8575661,1372,90,289.0662461,370.4519348,137234.636,1320,38,237.0662461,370.4519348,VPN-VoIP
"('10.8.0.14', '53246', '74.125.29.189', '443', 'TLS')",149,3228.408217,10.84528277,0.046152776,120.0441201,3.10E-06,21.81356903,40.7874012,1663.612097,502,83,234.9865772,120.9717914,14634.17432,450,31,182.9865772,120.9717914,VPN-VoIP
"('10.8.0.14', '47640', '173.194.123.10', '443', 'TLS')",9,58.27552605,27.19838168,0.15443876,58.173455,1.69E-05,7.284440756,19.23424345,369.9561212,513,83,176.1111111,134.0741457,17975.87654,461,31,124.1111111,134.0741457,VPN-VoIP
"('173.194.123.10', '443', '10.8.0.14', '47640', 'TLS')",10,58.24886084,80.73977641,0.171677177,58.19888186,1.00E-05,6.472095648,18.28818376,334.4576653,1390,90,470.3,484.7535559,234986.01,1338,38,418.3,484.7535559,VPN-VoIP
"('10.8.0.14', '47758', '74.125.226.27', '443', 'TLS')",9,58.46279311,29.42042124,0.153944065,58.35253286,2.22E-05,7.307849139,19.29308029,372.2229469,569,83,191.1111111,171.3167595,29349.4321,517,31,139.1111111,171.3167595,VPN-VoIP
"('74.125.226.27', '443', '10.8.0.14', '47758', 'TLS')",8,58.4363091,21.11700788,0.136901186,58.37810612,6.91E-06,8.348044157,20.42468996,417.1679599,399,90,154.25,98.38032069,9678.6875,347,38,102.25,98.38032069,VPN-VoIP
"('10.8.0.14', '42725', '173.194.123.3', '443', 'TLS')",15,87.65687585,69.1674206,0.171121773,58.56587505,1.29E-05,6.261205418,15.34950726,235.6073732,1390,83,404.2,498.9252716,248926.4267,1338,31,352.2,498.9252716,VPN-VoIP
"('173.194.123.3', '443', '10.8.0.14', '42725', 'TLS')",13,87.59726191,26.40493492,0.148406465,58.59116888,1.10E-05,7.299771825,16.36576799,267.838362,352,98,177.9230769,81.32599314,6613.91716,300,46,125.9230769,81.32599314,VPN-VoIP
"('10.8.0.14', '39315', '74.125.226.3', '443', 'TLS')",3,0.025490999,10945.03976,117.6885996,0.025431871,5.91E-05,0.0127455,0.012686372,0.000160944,98,83,93,7.071067812,50,46,31,41,7.071067812,VPN-VoIP
"('10.8.0.14', '46744', '173.194.123.7', '443', 'TLS')",12,58.69085789,89.87771162,0.204461145,58.56980109,1.91E-06,5.335532535,16.83415996,283.3889416,1390,83,439.5833333,496.750685,246761.2431,1338,31,387.5833333,496.750685,VPN-VoIP
"('173.194.123.7', '443', '10.8.0.14', '46744', 'TLS')",10,58.66276789,68.71479382,0.170465874,58.59602094,2.10E-05,6.518085321,18.41233571,339.0141061,1390,90,403.1,475.4062368,226011.09,1338,38,351.1,475.4062368,VPN-VoIP
"('10.8.0.14', '43996', '74.125.226.21', '443', 'TLS')",11,59.00480103,60.1137524,0.186425508,58.72664809,1.00E-05,5.900480103,17.60881596,310.0703996,1390,83,322.4545455,406.3660159,165133.3388,1338,31,270.4545455,406.3660159,VPN-VoIP
"('74.125.226.21', '443', '10.8.0.14', '43996', 'TLS')",8,58.97772908,35.21668318,0.135644422,58.75230908,3.89E-05,8.425389869,20.54598713,422.1375873,1048,90,259.625,307.5076981,94560.98438,996,38,207.625,307.5076981,VPN-VoIP
"('10.8.0.14', '53935', '173.194.123.5', '443', 'TLS')",3,0.029237986,9542.381056,102.6062479,0.029068947,0.000169039,0.014618993,0.014449954,0.000208801,98,83,93,7.071067812,50,46,31,41,7.071067812,VPN-VoIP
"('10.8.0.14', '36047', '216.58.208.35', '443', 'TLS')",13,97.61144805,27.75289225,0.1331811,58.62353992,3.60E-05,8.134287337,17.41099982,303.1429147,574,83,208.3846154,175.6603096,30856.54438,522,31,156.3846154,175.6603096,VPN-VoIP
"('216.58.208.35', '443', '10.8.0.14', '36047', 'TLS')",14,97.50642681,16.99375163,0.143580279,58.72844195,1.62E-05,7.50049437,16.9200427,286.287845,240,90,118.3571429,43.826944,1920.80102,188,38,66.35714286,43.826944,VPN-VoIP
"('10.8.0.14', '46961', '74.125.226.2', '443', 'TLS')",17,88.52138996,62.88875494,0.19204398,58.83095407,5.96E-06,5.532586873,14.58993345,212.8661579,1390,83,327.4705882,350.5360798,122875.5433,1338,31,275.4705882,350.5360798,VPN-VoIP
"('74.125.226.2', '443', '10.8.0.14', '46961', 'TLS')",19,88.49412513,64.52405729,0.214703518,58.85765696,1.29E-05,4.916340285,13.87835049,192.6086123,1390,90,300.5263158,365.7629903,133782.5651,1338,38,248.5263158,365.7629903,VPN-VoIP
"('10.8.0.14', '48204', '74.125.226.1', '443', 'TLS')",11,59.02483797,56.62023167,0.186362223,58.91938686,2.00E-05,5.902483797,17.6723056,312.3103853,1390,83,303.8181818,368.8803251,136072.6942,1338,31,251.8181818,368.8803251,VPN-VoIP
"('74.125.226.1', '443', '10.8.0.14', '48204', 'TLS')",10,58.99790001,68.47701358,0.169497558,58.94501209,5.01E-06,6.555322223,18.52255572,343.0850706,1390,90,404,475.0955693,225715.8,1338,38,352,475.0955693,VPN-VoIP
"('10.8.0.14', '54887', '173.194.123.21', '443', 'TLS')",11,59.00240707,56.06550926,0.186433072,58.72607422,7.87E-06,5.900240707,17.60869648,310.0661918,1390,83,300.7272727,396.3178456,157067.8347,1338,31,248.7272727,396.3178456,VPN-VoIP
"('173.194.123.21', '443', '10.8.0.14', '54887', 'TLS')",10,58.97547007,68.77435645,0.169562023,58.75181508,2.29E-05,6.552830007,18.45522103,340.5951833,1390,90,405.6,428.6824466,183768.64,1338,38,353.6,428.6824466,VPN-VoIP
"('10.8.0.14', '43104', '74.125.226.4', '443', 'TLS')",14,74.11338401,62.20199039,0.188899754,58.66868305,3.10E-06,5.701029539,15.81793448,250.2070512,1390,83,329.2857143,358.7863329,128727.6327,1338,31,277.2857143,358.7863329,VPN-VoIP
"('74.125.226.4', '443', '10.8.0.14', '43104', 'TLS')",13,74.08649015,30.04596378,0.175470588,58.69432211,1.29E-05,6.17387418,16.38709435,268.5368614,350,90,171.2307692,86.70565046,7517.869822,298,38,119.2307692,86.70565046,VPN-VoIP
"('10.8.0.14', '32818', '173.194.121.5', '443', 'TLS')",10,0.085752964,40826.57713,116.6140449,0.036896944,2.86E-06,0.009528107,0.014001097,0.000196031,1390,90,350.1,388.9263298,151263.69,1338,38,298.1,388.9263298,VPN-VoIP
"('173.194.121.5', '443', '10.8.0.14', '32818', 'TLS')",10,240.050988,19.2709059,0.041657816,239.9990001,5.96E-06,26.672332,75.42236764,5688.533541,1390,90,462.6,488.0211471,238164.64,1338,38,410.6,488.0211471,VPN-VoIP
"('10.8.0.14', '34564', '173.194.123.8', '443', 'TLS')",14,0.137217045,16317.21484,102.028141,0.030586958,4.39E-05,0.010555157,0.012817416,0.000164286,338,90,159.9285714,84.78836198,7189.066327,286,38,107.9285714,84.78836198,VPN-VoIP
"('173.194.123.8', '443', '10.8.0.14', '34564', 'TLS')",20,240.1098111,37.54948605,0.083295222,239.9998782,5.96E-06,12.63735848,53.58986091,2871.873192,1390,90,450.8,493.0036105,243052.56,1338,38,398.8,493.0036105,VPN-VoIP
"('10.8.0.14', '39082', '173.194.123.4', '443', 'TLS')",11,58.34032106,57.26742567,0.188548842,58.23091507,5.96E-06,5.834032106,17.46563249,305.0483182,1390,83,303.7272727,368.8325787,136037.4711,1338,31,251.7272727,368.8325787,VPN-VoIP
"('173.194.123.4', '443', '10.8.0.14', '39082', 'TLS')",10,58.31338406,68.04612808,0.171487218,58.25701714,2.00E-05,6.479264895,18.30620357,335.1170891,1390,90,396.8,478.0024686,228486.36,1338,38,344.8,478.0024686,VPN-VoIP
"('10.8.0.14', '49966', '173.194.123.22', '443', 'TLS')",11,59.00179195,56.06609377,0.186435016,58.72762799,2.15E-06,5.900179195,17.6092345,310.0851397,1390,83,300.7272727,396.3178456,157067.8347,1338,31,248.7272727,396.3178456,VPN-VoIP
"('173.194.123.22', '443', '10.8.0.14', '49966', 'TLS')",10,58.97456002,71.7427989,0.169564639,58.75308609,5.96E-06,6.552728891,18.45570583,340.6130775,1390,90,423.1,455.8715718,207818.89,1338,38,371.1,455.8715718,VPN-VoIP
"('10.8.0.14', '46840', '173.194.123.7', '443', 'TLS')",14,73.80138612,59.30782916,0.189698334,58.55480599,1.00E-05,5.677029701,15.77885332,248.9722122,1390,83,312.6428571,350.2235219,122656.5153,1338,31,260.6428571,350.2235219,VPN-VoIP
"('173.194.123.7', '443', '10.8.0.14', '46840', 'TLS')",14,73.77429104,65.07687071,0.189768005,58.58074498,1.41E-05,5.674945465,15.79102134,249.3563549,1390,90,342.9285714,417.7628282,174525.7806,1338,38,290.9285714,417.7628282,VPN-VoIP
"('10.8.0.14', '44093', '74.125.226.21', '443', 'TLS')",11,58.38192391,60.75510641,0.188414483,58.12382698,1.10E-05,5.838192391,17.42862193,303.7568624,1390,83,322.4545455,406.3660159,165133.3388,1338,31,270.4545455,406.3660159,VPN-VoIP
"('74.125.226.21', '443', '10.8.0.14', '44093', 'TLS')",8,58.35569811,37.27142457,0.137090297,58.15054011,2.69E-05,8.336528301,20.33657531,413.5762953,1146,90,271.875,339.0082733,114926.6094,1094,38,219.875,339.0082733,VPN-VoIP
"('10.8.0.14', '37200', '74.125.226.5', '443', 'TLS')",14,88.32475495,47.15552285,0.158505959,58.31621909,1.19E-06,6.794211919,16.85209707,283.9931756,1390,83,297.5,336.1769836,113014.9643,1338,31,245.5,336.1769836,VPN-VoIP
"('74.125.226.5', '443', '10.8.0.14', '37200', 'TLS')",13,88.298002,50.77125074,0.147228699,58.34229493,5.01E-06,7.358166834,17.43567058,304.0026085,1390,90,344.8461538,433.2774642,187729.3609,1338,38,292.8461538,433.2774642,VPN-VoIP
"('10.8.0.14', '37201', '74.125.226.5', '443', 'TLS')",11,59.00177598,66.99798327,0.186435066,58.88516617,2.86E-06,5.900177598,17.66166823,311.9345247,1390,83,359.3636364,433.0963094,187572.4132,1338,31,307.3636364,433.0963094,VPN-VoIP
"('74.125.226.5', '443', '10.8.0.14', '37201', 'TLS')",11,58.97400713,72.70999901,0.186522852,58.9108181,5.96E-06,5.897400713,17.67114321,312.2693023,1390,90,389.8181818,455.8063421,207759.4215,1338,38,337.8181818,455.8063421,VPN-VoIP
"('10.8.0.14', '43655', '173.194.123.15', '443', 'TLS')",8,0.076982021,18523.80563,103.9203682,0.035977125,9.30E-05,0.010997432,0.013756066,0.000189229,361,90,178.25,106.8559193,11418.1875,309,38,126.25,106.8559193,VPN-VoIP
"('173.194.123.15', '443', '10.8.0.14', '43655', 'TLS')",10,240.0559309,16.35452199,0.041656959,240.0066059,1.00E-05,26.67288121,75.42486249,5688.909882,1390,90,392.6,480.85137,231218.04,1338,38,340.6,480.85137,VPN-VoIP
"('10.8.0.14', '50058', '173.194.123.22', '443', 'TLS')",11,59.05778813,60.05981789,0.186258245,58.48351812,1.88E-05,5.905778813,17.5265132,307.178665,1390,83,322.4545455,406.3660159,165133.3388,1338,31,270.4545455,406.3660159,VPN-VoIP
"('173.194.123.22', '443', '10.8.0.14', '50058', 'TLS')",8,59.03124809,35.87930238,0.135521444,58.51031518,5.70E-05,8.433035442,20.44466082,417.984156,1089,90,264.75,320.6644469,102825.6875,1037,38,212.75,320.6644469,VPN-VoIP
"('10.8.0.14', '34659', '173.194.123.8', '443', 'TLS')",14,72.81004691,60.1290644,0.192281156,58.78769183,9.54E-07,5.600772839,15.78671331,249.2203171,1390,83,312.7142857,350.3064839,122714.6327,1338,31,260.7142857,350.3064839,VPN-VoIP
"('173.194.123.8', '443', '10.8.0.14', '34659', 'TLS')",15,72.78138804,65.86848821,0.206096646,58.81328702,1.19E-05,5.198670575,15.29187178,233.8413426,1390,90,319.6,407.4430512,166009.84,1338,38,267.6,407.4430512,VPN-VoIP
"('10.8.0.14', '49987', '74.125.226.8', '443', 'TLS')",11,59.02484798,56.62022206,0.186362191,58.91509008,1.91E-06,5.902484798,17.67087328,312.2597626,1390,83,303.8181818,368.8803251,136072.6942,1338,31,251.8181818,368.8803251,VPN-VoIP
"('74.125.226.8', '443', '10.8.0.14', '49987', 'TLS')",10,58.99837995,67.98491761,0.16949618,58.94105101,2.00E-05,6.55537555,18.52113696,343.0325142,1390,90,401.1,475.925719,226505.29,1338,38,349.1,475.925719,VPN-VoIP
"('10.8.0.14', '47063', '74.125.226.2', '443', 'TLS')",11,58.96101999,65.31433819,0.186563937,58.85512209,2.15E-06,5.896101999,17.65301147,311.628814,1390,83,350.0909091,440.9028866,194395.3554,1338,31,298.0909091,440.9028866,VPN-VoIP
"('74.125.226.2', '443', '10.8.0.14', '47063', 'TLS')",10,58.93407297,63.03653918,0.169681128,58.88176084,2.79E-05,6.54823033,18.50270052,342.3499263,1390,90,371.5,487.8711408,238018.25,1338,38,319.5,487.8711408,VPN-VoIP
"('10.8.0.14', '58259', '74.125.226.14', '443', 'TLS')",14,73.69427299,69.7883267,0.189974057,58.92122102,6.91E-06,5.66879023,15.852774,251.3104435,1390,83,367.3571429,415.8319728,172916.2296,1338,31,315.3571429,415.8319728,VPN-VoIP
"('74.125.226.14', '443', '10.8.0.14', '58259', 'TLS')",15,73.66729498,66.12160799,0.203618173,58.94696498,1.91E-05,5.261949641,15.35722538,235.8443712,1390,90,324.7333333,406.3112873,165088.8622,1338,38,272.7333333,406.3112873,VPN-VoIP
"('10.8.0.14', '41462', '173.194.121.0', '443', 'TLS')",11,58.55173397,57.06065002,0.187868049,58.42345691,5.96E-06,5.855173397,17.52276813,307.0474029,1390,83,303.7272727,368.8325787,136037.4711,1338,31,251.7272727,368.8325787,VPN-VoIP
"('173.194.121.0', '443', '10.8.0.14', '41462', 'TLS')",10,58.51810002,66.88528846,0.170887298,58.45643806,2.69E-05,6.502011114,18.36866857,337.4079849,1390,90,391.4,480.8083194,231176.64,1338,38,339.4,480.8083194,VPN-VoIP
"('10.8.0.14', '44103', '74.125.226.21', '443', 'TLS')",11,59.00182509,60.11678443,0.186434911,58.73079395,2.10E-05,5.900182509,17.61029081,310.1223425,1390,83,322.4545455,406.3660159,165133.3388,1338,31,270.4545455,406.3660159,VPN-VoIP
"('74.125.226.21', '443', '10.8.0.14', '44103', 'TLS')",8,58.97493505,37.52441606,0.135650849,58.75646496,5.91E-05,8.424990722,20.5478393,422.2137001,1184,90,276.625,351.2673261,123388.7344,1132,38,224.625,351.2673261,VPN-VoIP
"('10.8.0.14', '57281', '173.194.207.188', '5228', 'TLS')",2,1680.044391,0.101187802,0.001190445,1680.044391,1680.044391,1680.044391,0,0,85,85,85,0,0,33,33,33,0,VPN-VoIP
"('173.194.207.188', '5228', '10.8.0.14', '57281', 'TLS')",2,1680.04429,0.101187809,0.001190445,1680.04429,1680.04429,1680.04429,0,0,85,85,85,0,0,33,33,33,0,VPN-VoIP
"('10.8.0.14', '34665', '173.194.123.8', '443', 'TLS')",28,175.638447,76.47528332,0.159418399,58.39971781,1.10E-05,6.505127668,14.49583671,210.1292818,1390,83,479.7142857,485.2670735,235484.1327,1338,31,427.7142857,485.2670735,VPN-VoIP
"('173.194.123.8', '443', '10.8.0.14', '34665', 'TLS')",29,175.6117909,27.9480095,0.165136975,58.42525005,1.00E-05,6.271849675,14.30570959,204.6533268,350,90,169.2413793,84.80633319,7192.11415,298,38,117.2413793,84.80633319,VPN-VoIP
"('10.8.0.14', '34666', '173.194.123.8', '443', 'TLS')",11,58.39849997,57.21037359,0.188361003,58.288908,2.15E-06,5.839849997,17.48302447,305.6561445,1390,83,303.7272727,368.8325787,136037.4711,1338,31,251.7272727,368.8325787,VPN-VoIP
"('173.194.123.8', '443', '10.8.0.14', '34666', 'TLS')",10,58.368891,68.27266943,0.171324139,58.31569123,4.77E-06,6.485432333,18.32476724,335.7970942,1390,90,398.5,477.2295569,227748.05,1338,38,346.5,477.2295569,VPN-VoIP
"('10.8.0.14', '55969', '173.194.208.94', '443', 'TLS')",9,58.52020502,24.36765216,0.153793036,58.38437891,2.81E-05,7.315025628,19.30241061,372.5830553,387,83,158.4444444,96.41243709,9295.358025,335,31,106.4444444,96.41243709,VPN-VoIP
"('173.194.208.94', '443', '10.8.0.14', '55969', 'TLS')",10,58.47956514,65.09966329,0.170999904,58.42366815,1.69E-05,6.49772946,18.35859753,337.0381034,1390,90,380.7,484.1896426,234439.61,1338,38,328.7,484.1896426,VPN-VoIP
"('10.8.0.14', '34668', '173.194.123.8', '443', 'TLS')",11,59.00091696,67.11760095,0.18643778,58.89517307,1.00E-05,5.900091696,17.66503136,312.053333,1390,83,360,409.5836023,167758.7273,1338,31,308,409.5836023,VPN-VoIP
"('173.194.123.8', '443', '10.8.0.14', '34668', 'TLS')",7,58.97345304,20.73814465,0.118697476,58.920995,6.20E-05,9.828908841,21.95465124,482.0067111,319,90,174.7142857,91.83170054,8433.061224,267,38,122.7142857,91.83170054,VPN-VoIP
"('10.8.0.14', '34669', '173.194.123.8', '443', 'TLS')",11,59.00212002,60.87916839,0.186433979,58.902349,1.10E-05,5.900212002,17.66738279,312.1364146,1390,83,326.5454545,379.9685067,144376.0661,1338,31,274.5454545,379.9685067,VPN-VoIP
"('173.194.123.8', '443', '10.8.0.14', '34669', 'TLS')",8,58.97549295,21.51741234,0.135649566,58.92820287,3.22E-05,8.425070422,20.61781997,425.0945002,319,90,158.625,81.10477406,6577.984375,267,38,106.625,81.10477406,VPN-VoIP
"('10.8.0.14', '44109', '74.125.226.21', '443', 'TLS')",11,59.14977288,59.96641791,0.185968592,58.87917686,3.10E-05,5.914977288,17.654819,311.6926338,1390,83,322.4545455,406.3660159,165133.3388,1338,31,270.4545455,406.3660159,VPN-VoIP
"('74.125.226.21', '443', '10.8.0.14', '44109', 'TLS')",8,59.12240291,37.26167902,0.135312498,58.90507197,4.01E-05,8.446057558,20.5999061,424.3561311,1174,90,275.375,348.0391276,121131.2344,1122,38,223.375,348.0391276,VPN-VoIP
"('10.8.0.14', '39188', '173.194.123.4', '443', 'TLS')",14,73.73808002,59.35874651,0.189861195,58.09158587,1.19E-05,5.672160002,15.67844905,245.8137647,1390,83,312.6428571,350.2235219,122656.5153,1338,31,260.6428571,350.2235219,VPN-VoIP
"('173.194.123.4', '443', '10.8.0.14', '39188', 'TLS')",15,73.71116614,73.62520882,0.203496984,58.11729813,1.29E-05,5.265083296,15.19063295,230.7553293,1390,90,361.8,398.8886561,159112.16,1338,38,309.8,398.8886561,VPN-VoIP
"('10.8.0.14', '49999', '74.125.226.8', '443', 'TLS')",11,59.00081801,60.89746076,0.186438093,58.90013289,5.01E-06,5.900081801,17.66668759,312.1118504,1390,83,326.6363636,380.0125052,144409.5041,1338,31,274.6363636,380.0125052,VPN-VoIP
"('74.125.226.8', '443', '10.8.0.14', '49999', 'TLS')",8,58.97422218,19.9917855,0.135652489,58.92619014,3.41E-05,8.424888883,20.6170725,425.0636784,319,90,147.375,73.99651597,5475.484375,267,38,95.375,73.99651597,VPN-VoIP
"('10.8.0.14', '44112', '74.125.226.21', '443', 'TLS')",7,58.523628,20.16279647,0.11960981,58.44455695,0.000108957,9.753937999,21.77510991,474.1554116,569,83,168.5714286,164.3053404,26996.2449,517,31,116.5714286,164.3053404,VPN-VoIP
"('74.125.226.21', '443', '10.8.0.14', '44112', 'TLS')",5,58.49697399,10.34241532,0.085474507,58.47086716,4.20E-05,14.6242435,25.31486218,640.8422474,201,90,121,40.84115571,1668,149,38,69,40.84115571,VPN-VoIP
"('10.8.0.14', '43216', '74.125.226.4', '443', 'TLS')",15,75.17671108,72.22981588,0.199529878,58.7973671,1.50E-05,5.369765077,15.39010945,236.8554688,1390,83,362,431.4219899,186124.9333,1338,31,310,431.4219899,VPN-VoIP
"('74.125.226.4', '443', '10.8.0.14', '43216', 'TLS')",13,75.15030599,28.17021131,0.172986654,58.82357311,3.48E-05,6.262525499,16.46718646,271.1682299,350,90,162.8461538,84.02824265,7060.745562,298,38,110.8461538,84.02824265,VPN-VoIP
"('10.8.0.14', '54065', '173.194.123.5', '443', 'TLS')",9,0.081928968,38521.17341,109.851255,0.031303883,7.30E-05,0.010241121,0.0119097,0.000141841,932,90,350.6666667,341.5812901,116677.7778,880,38,298.6666667,341.5812901,VPN-VoIP
"('173.194.123.5', '443', '10.8.0.14', '54065', 'TLS')",8,240.0543911,3.944939293,0.033325781,239.999402,1.50E-05,34.29348445,83.97908989,7052.48754,205,90,118.375,37.18513648,1382.734375,153,38,66.375,37.18513648,VPN-VoIP
"('10.8.0.14', '36528', '173.194.123.0', '443', 'TLS')",11,58.89780307,56.92911833,0.186764182,58.77383494,2.86E-06,5.889780307,17.62802446,310.7472465,1390,83,304.8181818,369.4432711,136488.3306,1338,31,252.8181818,369.4432711,VPN-VoIP
"('173.194.123.0', '443', '10.8.0.14', '36528', 'TLS')",10,58.87090182,66.87514337,0.169863204,58.79972792,9.06E-06,6.541211314,18.47618125,341.3692736,1390,90,393.7,479.3095138,229737.61,1338,38,341.7,479.3095138,VPN-VoIP
"('10.8.0.14', '42782', '74.125.226.40', '443', 'TLS')",11,58.96302009,57.88373789,0.186557608,58.85437202,1.19E-05,5.896302009,17.65269491,311.6176378,1390,83,310.2727273,371.8313623,138258.562,1338,31,258.2727273,371.8313623,VPN-VoIP
"('74.125.226.40', '443', '10.8.0.14', '42782', 'TLS')",10,58.93601704,73.06228375,0.169675531,58.883425,1.29E-05,6.548446337,18.50321245,342.3688708,1390,90,430.6,475.253869,225866.24,1338,38,378.6,475.253869,VPN-VoIP
"('10.8.0.14', '48287', '173.194.123.14', '443', 'TLS')",13,58.80482292,34.36792936,0.221070303,58.668154,2.10E-05,4.90040191,16.21159228,262.8157243,395,83,155.4615385,87.38827186,7636.710059,343,31,103.4615385,87.38827186,VPN-VoIP
"('173.194.123.14', '443', '10.8.0.14', '48287', 'TLS')",19,58.7780571,170.7099638,0.323249882,58.6936121,8.82E-06,3.265447617,13.44330838,180.7225401,1390,90,528.1052632,550.2766668,302804.41,1338,38,476.1052632,550.2766668,VPN-VoIP
"('10.8.0.14', '48288', '173.194.123.14', '443', 'TLS')",15,74.15805197,85.56049993,0.202270685,58.63801694,5.01E-06,5.297003712,15.30876646,234.3583306,1390,83,423,466.4422794,217568.4,1338,31,371,466.4422794,VPN-VoIP
"('173.194.123.14', '443', '10.8.0.14', '48288', 'TLS')",15,74.12931514,66.53238319,0.202349097,58.66381216,3.00E-05,5.294951081,15.32039469,234.7144934,1390,90,328.8,407.4774759,166037.8933,1338,38,276.8,407.4774759,VPN-VoIP
"('10.8.0.14', '36532', '173.194.123.0', '443', 'TLS')",11,58.16341496,61.75703409,0.18912232,58.05480886,4.05E-06,5.816341496,17.4128271,303.2065475,1390,83,326.5454545,379.9457769,144358.7934,1338,31,274.5454545,379.9457769,VPN-VoIP
"('173.194.123.0', '443', '10.8.0.14', '36532', 'TLS')",8,58.13713193,22.80814268,0.137605687,58.080477,2.10E-05,8.305304561,20.32063275,412.9281153,319,90,165.75,90.51346585,8192.6875,267,38,113.75,90.51346585,VPN-VoIP
"('10.8.0.14', '58518', '74.125.226.22', '443', 'TLS')",11,59.001297,60.21901519,0.18643658,58.60325694,1.91E-05,5.9001297,17.56795434,308.6330198,1390,83,323,406.995421,165645.2727,1338,31,271,406.995421,VPN-VoIP
"('74.125.226.22', '443', '10.8.0.14', '58518', 'TLS')",8,58.97459602,34.76072984,0.135651629,58.62895513,3.29E-05,8.424942289,20.49598484,420.0853945,1021,90,256.25,298.8631585,89319.1875,969,38,204.25,298.8631585,VPN-VoIP
"('10.8.0.14', '45309', '173.194.123.23', '443', 'TLS')",8,0.080935955,17618.86913,98.84358559,0.033582926,0.000124931,0.011562279,0.012410964,0.000154032,361,90,178.25,106.8559193,11418.1875,309,38,126.25,106.8559193,VPN-VoIP
"('173.194.123.23', '443', '10.8.0.14', '45309', 'TLS')",10,240.0571182,16.35027543,0.041656753,240.0040832,2.00E-05,26.67301313,75.42392384,5688.768288,1390,90,392.5,480.664592,231038.45,1338,38,340.5,480.664592,VPN-VoIP
