flow_key,n_pkts,duration,byte_rate,pkt_rate,iat_max,iat_min,iat_mean,iat_std,iat_var,pkt_len_max,pkt_len_min,pkt_len_avg,pkt_len_std,pkt_len_var,payload_len_max,payload_len_min,payload_len_avg,payload_len_std,Label
"('10.8.8.138', '57159', '108.160.172.236', '443', 'TLS')",3,0.557546139,1352.354447,5.38072061,0.280985117,0.276561022,0.278773069,0.002212048,4.89E-06,446,122,251.3333333,140.1078949,19630.22222,394,70,199.3333333,140.1078949,VPN-Streaming
"('108.160.172.236', '443', '10.8.8.138', '57159', 'TLS')",7,60.59894085,78.76375285,0.11551357,59.99969792,3.60E-05,10.09982347,22.31630675,498.0175469,1360,89,681.8571429,589.9446532,348034.6939,1308,37,629.8571429,589.9446532,VPN-Streaming
"('10.8.8.138', '38001', '74.125.226.56', '443', 'TLS')",6,0.429636002,2234.449619,13.96531012,0.221632957,2.69E-05,0.0859272,0.105234317,0.011074261,314,90,160,89.80163324,8064.333333,262,38,108,89.80163324,VPN-Streaming
"('74.125.226.56', '443', '10.8.8.138', '38001', 'TLS')",7,240.225234,14.34070827,0.02913932,240.003464,5.96E-06,40.03753901,89.42751673,7997.280748,1360,90,492.1428571,550.5836977,303142.4082,1308,38,440.1428571,550.5836977,VPN-Streaming
"('10.8.8.138', '35198', '104.156.81.217', '443', 'TLS')",97,1333.782358,59.20156278,0.072725508,30.08515501,4.20E-05,13.89356623,14.85177856,220.5753265,1113,490,814.0412371,272.6123685,74317.50345,1061,438,762.0412371,272.6123685,VPN-Streaming
"('10.8.8.138', '50673', '172.230.99.79', '443', 'TLS')",30,1333.482771,24.64373797,0.022497479,60.99374199,1.927614212,45.98216452,22.69362762,515.0007346,1097,1049,1095.4,8.616263691,74.24,1045,997,1043.4,8.616263691,VPN-Streaming
"('172.230.99.79', '443', '10.8.8.138', '50673', 'TLS')",30,1333.483424,9.20146421,0.022497468,60.99636793,1.935547829,45.98218703,22.69331768,514.9866674,409,409,409,0,0,357,357,357,0,VPN-Streaming
"('104.156.81.217', '443', '10.8.8.138', '35198', 'TLS')",48,1333.521866,27.4003756,0.03599491,30.29850793,0.257664919,28.37280566,6.31012164,39.81763511,1289,750,761.2291667,76.98328812,5926.426649,1237,698,709.2291667,76.98328812,VPN-Streaming
"('10.8.8.138', '33646', '23.235.37.217', '443', 'TLS')",2,0.145764112,2977.413251,13.72079839,0.145764112,0.145764112,0.145764112,0,0,256,178,217,39,1521,204,126,165,39,VPN-Streaming
"('23.235.37.217', '443', '10.8.8.138', '33646', 'TLS')",3,0.143410921,20123.9904,20.91890894,0.143044949,0.000365973,0.071705461,0.071339488,0.005089323,1360,294,962,475.2290676,225842.6667,1308,242,910,475.2290676,VPN-Streaming
"('10.8.8.138', '42010', '209.148.205.35', '443', 'TLS')",3,0.215130091,5684.932293,13.9450506,0.214632034,0.000498056,0.107565045,0.107066989,0.01146334,826,103,407.6666667,305.9110256,93581.55556,774,51,355.6666667,305.9110256,VPN-Streaming
"('209.148.205.35', '443', '10.8.8.138', '42010', 'TLS')",26959,1282.498358,28508.95268,21.02068968,1.536836147,5.01E-06,0.047573943,0.125879404,0.015845624,1360,127,1356.232983,52.86986952,2795.223103,1308,75,1304.232983,52.86986952,VPN-Streaming
"('108.160.163.107', '443', '10.8.8.138', '36320', 'TLS')",26,1034.771451,8.03462445,0.025126321,55.21556497,8.80E-05,41.39085804,10.84250304,117.5598721,329,89,319.7692308,46.15384615,2130.177515,277,37,267.7692308,46.15384615,VPN-Streaming
"('10.8.8.138', '36320', '108.160.163.107', '443', 'TLS')",24,991.913152,15.43683534,0.024195667,55.21824503,30.867064,43.12665878,7.084797641,50.19435761,638,638,638,0,0,586,586,586,0,VPN-Streaming
"('10.8.8.138', '39890', '23.235.40.143', '443', 'TLS')",3,0.235918999,6269.10087,12.71622894,0.231595993,0.004323006,0.117959499,0.113636494,0.012913253,1041,178,493,388.9378699,151272.6667,989,126,441,388.9378699,VPN-Streaming
"('23.235.40.143', '443', '10.8.8.138', '39890', 'TLS')",5,61.24443507,55.10704762,0.081640071,60.99903989,0.000542164,15.31110877,26.37809285,695.8037824,1360,83,675,534.406961,285590.8,1308,31,623,534.406961,VPN-Streaming
"('10.8.8.138', '44627', '74.125.226.41', '443', 'TLS')",6,0.425757885,2273.592655,14.09251646,0.216922998,6.51E-05,0.085151577,0.102723502,0.010552118,314,90,161.3333333,91.24996195,8326.555556,262,38,109.3333333,91.24996195,VPN-Streaming
"('74.125.226.41', '443', '10.8.8.138', '44627', 'TLS')",7,240.218349,14.40356249,0.029140155,239.9969311,7.01E-05,40.0363915,89.42510717,7996.849793,1360,90,494.2857143,549.7169958,302188.7755,1308,38,442.2857143,549.7169958,VPN-Streaming
"('10.8.8.138', '39606', '74.125.226.72', '443', 'TLS')",6,0.417978048,2330.265917,14.35482084,0.210484028,2.19E-05,0.08359561,0.102307001,0.010466722,314,90,162.3333333,92.38446238,8534.888889,262,38,110.3333333,92.38446238,VPN-Streaming
"('74.125.226.72', '443', '10.8.8.138', '39606', 'TLS')",7,240.21859,14.40354803,0.029140126,240.007298,1.00E-05,40.03643167,89.42972325,7997.675401,1360,90,494.2857143,549.7169958,302188.7755,1308,38,442.2857143,549.7169958,VPN-Streaming
"('10.8.8.138', '55375', '173.194.204.188', '5228', 'TLS')",2,900.2170131,0.188843354,0.002221687,900.2170131,900.2170131,900.2170131,0,0,85,85,85,0,0,33,33,33,0,VPN-Streaming
"('173.194.204.188', '5228', '10.8.8.138', '55375', 'TLS')",2,900.2173579,0.188843282,0.002221686,900.2173579,900.2173579,900.2173579,0,0,85,85,85,0,0,33,33,33,0,VPN-Streaming
"('10.8.8.138', '57465', '74.125.226.63', '443', 'TLS')",6,0.438658953,2733.33074,13.67805208,0.222729921,5.48E-05,0.087731791,0.107094,0.011469125,569,90,199.8333333,173.0350799,29941.13889,517,38,147.8333333,173.0350799,VPN-Streaming
"('74.125.226.63', '443', '10.8.8.138', '57465', 'TLS')",5,240.2232661,2.53514162,0.020813971,239.9998941,2.88E-05,60.05581653,103.8908016,10793.29866,202,90,121.8,41.11642008,1690.56,150,38,69.8,41.11642008,VPN-Streaming
"('10.8.8.138', '53305', '74.125.226.40', '443', 'TLS')",6,0.416689157,2877.444681,14.39922276,0.211248159,0.000121117,0.083337831,0.10170117,0.010343128,569,90,199.8333333,173.0350799,29941.13889,517,38,147.8333333,173.0350799,VPN-Streaming
"('74.125.226.40', '443', '10.8.8.138', '53305', 'TLS')",5,240.2128661,2.535251379,0.020814872,240.0000741,7.39E-05,60.05321652,103.8924024,10793.63127,202,90,121.8,41.11642008,1690.56,150,38,69.8,41.11642008,VPN-Streaming
"('10.8.8.138', '53306', '74.125.226.40', '443', 'TLS')",6,0.432287931,2459.009199,13.879638,0.217480898,5.41E-05,0.086457586,0.105762888,0.011185788,569,90,177.1666667,175.3124988,30734.47222,517,38,125.1666667,175.3124988,VPN-Streaming
"('74.125.226.40', '443', '10.8.8.138', '53306', 'TLS')",5,240.2174308,2.518551622,0.020814476,239.999527,7.87E-06,60.05435771,103.89143,10793.42922,198,90,121,39.55755301,1564.8,146,38,69,39.55755301,VPN-Streaming
"('10.8.8.138', '32809', '108.160.163.110', '443', 'TLS')",8,251.695616,16.43254684,0.031784423,53.32806706,0.273057938,35.95651657,22.74605792,517.3831509,638,122,517,210.1880111,44179,586,70,465,210.1880111,VPN-Streaming
"('108.160.163.110', '443', '10.8.8.138', '32809', 'TLS')",9,251.4136341,18.82157273,0.035797581,53.32618189,7.39E-05,31.42670426,24.41904853,596.289931,1360,111,525.7777778,450.9596626,203364.6173,1308,59,473.7777778,450.9596626,VPN-Streaming
"('10.8.8.138', '39900', '23.235.40.143', '443', 'TLS')",3,0.23328805,3780.733737,12.85963856,0.229590893,0.003697157,0.116644025,0.112946868,0.012756995,450,178,294,114.5891211,13130.66667,398,126,242,114.5891211,VPN-Streaming
"('10.8.8.138', '39901', '23.235.40.143', '443', 'TLS')",3,0.232723951,3789.897838,12.89080897,0.230880976,0.001842976,0.116361976,0.114519,0.013114601,450,178,294,114.5891211,13130.66667,398,126,242,114.5891211,VPN-Streaming
"('10.8.8.138', '39899', '23.235.40.143', '443', 'TLS')",4,9.252821922,140.9299791,0.432300549,9.020172834,0.000187159,3.084273974,4.198385352,17.62643957,450,178,326,113.6661779,12920,398,126,274,113.6661779,VPN-Streaming
"('23.235.40.143', '443', '10.8.8.138', '39900', 'TLS')",5,0.234184027,20518.05184,21.35073032,0.227604151,0.000540972,0.058546007,0.09762481,0.009530604,1360,294,961,461.7393204,213203.2,1308,242,909,461.7393204,VPN-Streaming
"('23.235.40.143', '443', '10.8.8.138', '39901', 'TLS')",5,0.457093,11067.76957,10.93869299,0.228390932,0.000380993,0.11427325,0.112151344,0.012577924,1360,294,1011.8,421.790659,177907.36,1308,242,959.8,421.790659,VPN-Streaming
"('23.235.40.143', '443', '10.8.8.138', '39899', 'TLS')",7,9.250693083,717.3516558,0.756700059,8.79083395,0.00032711,1.54178218,3.243467639,10.52008232,1360,53,948,513.7895623,263979.7143,1308,1,896,513.7895623,VPN-Streaming
"('10.8.8.138', '35238', '104.156.81.217', '443', 'TLS')",2,0.142010927,3253.270781,14.08342329,0.142010927,0.142010927,0.142010927,0,0,284,178,231,53,2809,232,126,179,53,VPN-Streaming
"('104.156.81.217', '443', '10.8.8.138', '35238', 'TLS')",3,0.138147831,20890.66459,21.71586755,0.137554884,0.000592947,0.069073915,0.068480968,0.004689643,1360,294,962,475.2290676,225842.6667,1308,242,910,475.2290676,VPN-Streaming
"('10.8.8.138', '33969', '104.156.85.217', '443', 'TLS')",64,900.498982,58.17552385,0.071071707,30.08188295,4.20E-05,14.29363463,14.98297667,224.48959,1092,540,818.546875,273.022431,74541.2478,1040,488,766.546875,273.022431,VPN-Streaming
"('10.8.8.138', '50673', '172.230.99.79', '443', 'TLS')",21,900.7451892,25.14917678,0.02331403,60.73231721,9.999221802,45.03725946,22.93690648,526.1016788,1081,1033,1078.714286,10.22202504,104.4897959,1029,981,1026.714286,10.22202504,VPN-Streaming
"('172.230.99.79', '443', '10.8.8.138', '50673', 'TLS')",21,900.7467611,9.535421465,0.023313989,60.72480607,9.991319895,45.03733805,22.93628067,526.0729708,409,409,409,0,0,357,357,357,0,VPN-Streaming
"('104.156.85.217', '443', '10.8.8.138', '33969', 'TLS')",32,900.4977601,26.65192637,0.035535902,30.101614,0.259362936,29.04831484,5.257316769,27.63937961,750,750,750,0,0,698,698,698,0,VPN-Streaming
"('10.8.8.138', '33974', '104.156.85.217', '443', 'TLS')",2,0.133749008,5024.336323,14.95338191,0.133749008,0.133749008,0.133749008,0,0,569,103,336,233,54289,517,51,284,233,VPN-Streaming
"('104.156.85.217', '443', '10.8.8.138', '33974', 'TLS')",2,18.71370506,15.5501008,0.106873545,18.71370506,18.71370506,18.71370506,0,0,208,83,145.5,62.5,3906.25,156,31,93.5,62.5,VPN-Streaming
"('10.8.8.138', '60124', '209.148.205.41', '443', 'TLS')",3,0.216948032,6909.4888,13.8281964,0.216437101,0.000510931,0.108474016,0.107963085,0.011656028,827,103,499.6666667,299.610117,89766.22222,775,51,447.6666667,299.610117,VPN-Streaming
"('209.148.205.41', '443', '10.8.8.138', '60124', 'TLS')",18394,215.3289309,115310.4365,85.4227991,0.899942875,5.01E-06,0.011707113,0.051921992,0.002695893,1360,81,1349.878928,85.62265383,7331.238848,1308,29,1297.878928,85.62265383,VPN-Streaming
"('108.160.163.110', '443', '10.8.8.138', '32809', 'TLS')",22,901.9887259,8.024490542,0.024390549,54.8339529,31.7801199,42.95184409,7.658244508,58.64870894,329,329,329,0,0,277,277,277,0,VPN-Streaming
"('10.8.8.138', '32809', '108.160.163.110', '443', 'TLS')",22,901.988724,15.56117014,0.024390549,54.8312912,31.78011489,42.951844,7.658674138,58.65528956,638,638,638,0,0,586,586,586,0,VPN-Streaming
"('10.8.8.138', '38080', '23.235.46.143', '443', 'TLS')",3,0.230304956,6413.235837,13.02620685,0.229964018,0.000340939,0.115152478,0.11481154,0.01318169,1039,178,492.3333333,387.9985682,150542.8889,987,126,440.3333333,387.9985682,VPN-Streaming
"('23.235.46.143', '443', '10.8.8.138', '38080', 'TLS')",5,61.25658512,55.09611731,0.081623878,61.00207901,0.000359058,15.31414628,26.37808601,695.8034217,1360,83,675,534.406961,285590.8,1308,31,623,534.406961,VPN-Streaming
"('10.8.8.138', '42190', '209.148.205.35', '443', 'TLS')",3,0.438704967,2890.325148,6.838308709,0.222506046,0.216198921,0.219352484,0.003153563,9.94E-06,828,178,422.6666667,288.6581985,83323.55556,776,126,370.6666667,288.6581985,VPN-Streaming
"('209.148.205.35', '443', '10.8.8.138', '42190', 'TLS')",55960,711.9312649,106885.7989,78.60309381,6.414328098,5.01E-06,0.012722373,0.056024634,0.00313876,1360,103,1359.81669,13.11610849,172.0323018,1308,51,1307.81669,13.11610849,VPN-Streaming
"('10.8.8.138', '54880', '74.125.226.35', '443', 'TLS')",6,0.416553974,2878.378492,14.40389571,0.210232973,0.000156879,0.083310795,0.100957819,0.010192481,569,90,199.8333333,173.0350799,29941.13889,517,38,147.8333333,173.0350799,VPN-Streaming
"('74.125.226.35', '443', '10.8.8.138', '54880', 'TLS')",5,240.21189,2.535261681,0.020814956,240.0032079,0.000222921,60.0529725,103.8943512,10794.03622,202,90,121.8,41.11642008,1690.56,150,38,69.8,41.11642008,VPN-Streaming
"('10.8.8.138', '52515', '74.125.226.69', '443', 'TLS')",6,0.417849064,2869.457188,14.35925199,0.209465981,3.70E-05,0.083569813,0.10194203,0.010392177,569,90,199.8333333,173.0350799,29941.13889,517,38,147.8333333,173.0350799,VPN-Streaming
"('74.125.226.69', '443', '10.8.8.138', '52515', 'TLS')",5,240.2110341,2.535270715,0.02081503,239.999418,1.00E-05,60.05275851,103.8922882,10793.60755,202,90,121.8,41.11642008,1690.56,150,38,69.8,41.11642008,VPN-Streaming
"('10.8.8.138', '57642', '74.125.226.63', '443', 'TLS')",6,0.41257596,2906.131515,14.54277655,0.207026005,4.01E-05,0.082515192,0.10091313,0.01018346,569,90,199.8333333,173.0350799,29941.13889,517,38,147.8333333,173.0350799,VPN-Streaming
"('74.125.226.63', '443', '10.8.8.138', '57642', 'TLS')",4,0.208133936,2373.471668,19.21839407,0.207500935,2.69E-05,0.069377979,0.097667965,0.009539031,202,90,123.5,45.8121163,2098.75,150,38,71.5,45.8121163,VPN-Streaming
"('10.8.8.138', '37776', '216.58.219.205', '443', 'TLS')",6,0.413190126,2572.665541,14.52116015,0.207081079,0.000118971,0.082638025,0.100616621,0.010123704,569,90,177.1666667,175.3124988,30734.47222,517,38,125.1666667,175.3124988,VPN-Streaming
"('216.58.219.205', '443', '10.8.8.138', '37776', 'TLS')",4,0.208059072,2355.100377,19.2253092,0.206166983,1.91E-05,0.069353024,0.096745038,0.009359602,198,90,122.5,44.09931972,1944.75,146,38,70.5,44.09931972,VPN-Streaming
"('10.8.8.138', '54064', '74.125.226.37', '443', 'TLS')",6,0.42555213,2817.516154,14.09933021,0.214980125,0.000121117,0.085110426,0.103925926,0.010800598,569,90,199.8333333,173.0350799,29941.13889,517,38,147.8333333,173.0350799,VPN-Streaming
"('74.125.226.37', '443', '10.8.8.138', '54064', 'TLS')",4,0.214173794,2306.538028,18.67642128,0.214105844,2.69E-05,0.071391265,0.100914447,0.010183726,202,90,123.5,45.8121163,2098.75,150,38,71.5,45.8121163,VPN-Streaming
"('10.8.8.138', '57923', '108.160.172.236', '443', 'TLS')",3,0.551022053,1368.366286,5.444428195,0.276632071,0.274389982,0.275511026,0.001121044,1.26E-06,446,122,251.3333333,140.1078949,19630.22222,394,70,199.3333333,140.1078949,VPN-Streaming
"('108.160.172.236', '443', '10.8.8.138', '57923', 'TLS')",6,0.611654043,7657.92371,9.809466751,0.336671114,1.72E-05,0.122330809,0.150955894,0.022787682,1360,111,780.6666667,581.117219,337697.2222,1308,59,728.6666667,581.117219,VPN-Streaming
"('10.8.8.138', '56550', '208.117.251.116', '443', 'TLS')",65,286.030009,217.6414993,0.227248883,27.99900889,3.81E-06,4.469218891,5.637359165,31.77981835,1360,53,957.7230769,602.7822545,363346.4464,1308,1,905.7230769,602.7822545,VPN-Streaming
"('208.117.251.116', '443', '10.8.8.138', '56550', 'TLS')",1933,286.360584,8979.290948,6.750230681,27.81628704,1.91E-05,0.148219764,1.284858853,1.650862272,1360,96,1330.219865,150.3853879,22615.7649,1308,44,1278.219865,150.3853879,VPN-Streaming
"('108.160.163.110', '443', '10.8.8.138', '32809', 'TLS')",65,2636.386384,8.020448038,0.02465496,55.22393584,0.00197506,41.19353725,9.161206882,83.92771153,329,89,325.3076923,29.53846154,872.5207101,277,37,273.3076923,29.53846154,VPN-Streaming
"('10.8.8.138', '32809', '108.160.163.110', '443', 'TLS')",63,2581.519986,15.56989689,0.024404227,55.22664595,31.13895583,41.63741913,7.487226196,56.05855611,638,638,638,0,0,586,586,586,0,VPN-Streaming
"('173.194.204.188', '5228', '10.8.8.138', '55375', 'TLS')",20,2591.673736,2.90815927,0.007717021,900.2167189,7.49E-05,136.4038808,248.2696808,61637.83439,476,85,376.85,147.1595308,21655.9275,424,33,324.85,147.1595308,VPN-Streaming
"('10.8.8.138', '37899', '74.125.226.46', '443', 'TLS')",15,82.22381496,99.66698825,0.182428899,81.59639215,3.10E-06,5.87312964,21.00213692,441.0897552,1360,98,546.3333333,527.0617505,277794.0889,1308,46,494.3333333,527.0617505,VPN-Streaming
"('74.125.226.46', '443', '10.8.8.138', '37899', 'TLS')",23,322.0144939,67.06219877,0.071425356,239.995682,1.29E-05,14.63702245,52.03867206,2708.02339,1360,98,938.9130435,548.5308372,300886.0794,1308,46,886.9130435,548.5308372,VPN-Streaming
"('10.8.8.138', '37961', '74.125.226.46', '443', 'TLS')",10,81.83020902,30.83213437,0.122204258,81.15334606,3.00E-05,9.092245446,25.47765366,649.110836,910,90,252.3,260.2933153,67752.61,858,38,200.3,260.2933153,VPN-Streaming
"('74.125.226.46', '443', '10.8.8.138', '37961', 'TLS')",9,321.6142759,3.239905931,0.027983832,239.9991398,1.12E-05,40.20178449,80.07115003,6411.389067,202,90,115.7777778,34.80988933,1211.728395,150,38,63.77777778,34.80988933,VPN-Streaming
"('10.8.8.138', '56557', '208.117.251.116', '443', 'TLS')",23,112.569536,189.9892348,0.204318156,21.31749988,7.15E-06,5.11679709,5.672137142,32.17313976,1360,53,929.8695652,596.616788,355951.5917,1308,1,877.8695652,596.616788,VPN-Streaming
"('208.117.251.116', '443', '10.8.8.138', '56557', 'TLS')",671,112.7823129,7907.365768,5.949514449,21.07540298,4.29E-05,0.16833181,1.360307341,1.850436063,1360,175,1329.077496,151.8779805,23066.92097,1308,123,1277.077496,151.8779805,VPN-Streaming
"('10.8.8.138', '58847', '74.125.226.33', '443', 'TLS')",3,0.225629091,5017.08354,13.29615779,0.225418091,0.000211,0.112814546,0.112603545,0.012679558,936,98,377.3333333,395.0369884,156054.2222,884,46,325.3333333,395.0369884,VPN-Streaming
"('74.125.226.33', '443', '10.8.8.138', '58847', 'TLS')",5,240.019208,2.962262921,0.020831666,240.001076,9.06E-06,60.00480199,103.9208975,10799.55294,310,90,142.2,84.29567011,7105.76,258,38,90.2,84.29567011,VPN-Streaming
"('10.8.8.138', '56558', '208.117.251.116', '443', 'TLS')",2,0.248253107,2706.914761,8.056293932,0.248253107,0.248253107,0.248253107,0,0,569,103,336,233,54289,517,51,284,233,VPN-Streaming
"('10.8.8.138', '56559', '208.117.251.116', '443', 'TLS')",10,52.79156494,119.8297494,0.189424201,25.95207381,5.01E-06,5.865729438,10.69319104,114.3443346,1360,53,632.6,611.7509624,374239.24,1308,1,580.6,611.7509624,VPN-Streaming
"('208.117.251.116', '443', '10.8.8.138', '56559', 'TLS')",179,52.86852098,4472.756106,3.385757663,25.58641386,0.000329018,0.297014163,2.691711446,7.245310506,1360,189,1321.050279,179.9685967,32388.6958,1308,137,1269.050279,179.9685967,VPN-Streaming
"('10.8.8.138', '56560', '208.117.251.116', '443', 'TLS')",38,219.4226611,119.0077628,0.173181748,27.70315909,3.81E-06,5.930342191,10.57674554,111.8675461,1360,53,687.1842105,643.4700277,414053.6766,1308,1,635.1842105,643.4700277,VPN-Streaming
"('208.117.251.116', '443', '10.8.8.138', '56560', 'TLS')",751,219.76952,4531.397256,3.417216363,27.37253404,2.50E-05,0.293026027,2.635617838,6.946481387,1360,101,1326.049268,164.1418274,26942.53952,1308,49,1274.049268,164.1418274,VPN-Streaming
"('10.8.8.138', '41534', '74.125.226.38', '443', 'TLS')",6,0.442234993,2166.269099,13.56744739,0.223638773,3.79E-05,0.088446999,0.108123486,0.011690688,314,90,159.6666667,89.4514145,8001.555556,262,38,107.6666667,89.4514145,VPN-Streaming
"('74.125.226.38', '443', '10.8.8.138', '41534', 'TLS')",7,240.455353,14.3311428,0.029111433,240.233429,4.32E-05,40.07589217,89.513208,8012.614407,1360,90,492.2857143,550.805829,303387.0612,1308,38,440.2857143,550.805829,VPN-Streaming
"('10.8.8.138', '56563', '208.117.251.116', '443', 'TLS')",2,0.208340168,3225.494183,9.599685069,0.208340168,0.208340168,0.208340168,0,0,569,103,336,233,54289,517,51,284,233,VPN-Streaming
"('10.8.8.138', '56564', '208.117.251.116', '443', 'TLS')",2,0.221219063,3037.712896,9.040812191,0.221219063,0.221219063,0.221219063,0,0,569,103,336,233,54289,517,51,284,233,VPN-Streaming
"('10.8.8.138', '56565', '208.117.251.116', '443', 'TLS')",2,0.209117889,3213.498386,9.56398329,0.209117889,0.209117889,0.209117889,0,0,569,103,336,233,54289,517,51,284,233,VPN-Streaming
"('10.8.8.138', '56566', '208.117.251.116', '443', 'TLS')",2,0.222463131,3020.725264,8.990253762,0.222463131,0.222463131,0.222463131,0,0,569,103,336,233,54289,517,51,284,233,VPN-Streaming
"('10.8.8.138', '56567', '208.117.251.116', '443', 'TLS')",2,0.253530025,2650.57363,7.888611995,0.253530025,0.253530025,0.253530025,0,0,569,103,336,233,54289,517,51,284,233,VPN-Streaming
"('10.8.8.138', '56568', '208.117.251.116', '443', 'TLS')",2,0.212915182,3156.18639,9.393411875,0.212915182,0.212915182,0.212915182,0,0,569,103,336,233,54289,517,51,284,233,VPN-Streaming
"('10.8.8.138', '56569', '208.117.251.116', '443', 'TLS')",2,0.257987976,2604.772557,7.752299275,0.257987976,0.257987976,0.257987976,0,0,569,103,336,233,54289,517,51,284,233,VPN-Streaming
"('10.8.8.138', '56570', '208.117.251.116', '443', 'TLS')",4,0.210681915,9896.435568,18.98596752,0.21024394,1.60E-05,0.070227305,0.099006851,0.009802357,1360,53,521.25,524.3979286,274993.1875,1308,1,469.25,524.3979286,VPN-Streaming
"('208.117.251.116', '443', '10.8.8.138', '56570', 'TLS')",23,0.858604908,33383.22403,26.78764096,0.212323904,0.000246048,0.039027496,0.063196318,0.003993775,1360,189,1246.217391,303.5272291,92128.77883,1308,137,1194.217391,303.5272291,VPN-Streaming
"('10.8.8.138', '56571', '208.117.251.116', '443', 'TLS')",10,32.40103698,195.2406648,0.308632097,28.00254393,4.05E-06,3.60011522,8.711874267,75.89675325,1360,53,632.6,611.7509624,374239.24,1308,1,580.6,611.7509624,VPN-Streaming
"('208.117.251.116', '443', '10.8.8.138', '56571', 'TLS')",326,32.57626796,13403.28489,10.00728507,27.5328598,3.29E-05,0.100234671,1.535102022,2.356538219,1360,100,1339.352761,131.0352179,17170.22832,1308,48,1287.352761,131.0352179,VPN-Streaming
"('10.8.8.138', '38850', '74.125.226.56', '443', 'TLS')",6,0.456991196,2623.682932,13.12935579,0.22987318,3.19E-05,0.091398239,0.111104737,0.012344263,569,90,199.8333333,173.0350799,29941.13889,517,38,147.8333333,173.0350799,VPN-Streaming
"('74.125.226.56', '443', '10.8.8.138', '38850', 'TLS')",5,240.2211878,2.535163553,0.020814151,239.9846039,1.38E-05,60.05529696,103.8822769,10791.52744,202,90,121.8,41.11642008,1690.56,150,38,69.8,41.11642008,VPN-Streaming
"('10.8.8.138', '56573', '208.117.251.116', '443', 'TLS')",2,0.258737087,2597.231062,7.729854352,0.258737087,0.258737087,0.258737087,0,0,569,103,336,233,54289,517,51,284,233,VPN-Streaming
"('10.8.8.138', '56574', '208.117.251.116', '443', 'TLS')",8,26.78623509,183.3777678,0.29866086,25.69437385,5.01E-06,3.826605013,8.932394815,79.78767712,1360,53,614,599.5556688,359467,1308,1,562,599.5556688,VPN-Streaming
"('208.117.251.116', '443', '10.8.8.138', '56574', 'TLS')",113,26.87417912,5533.82484,4.204779594,25.14257598,4.89E-05,0.239948028,2.364145099,5.589182051,1360,189,1316.079646,184.1273194,33902.86976,1308,137,1264.079646,184.1273194,VPN-Streaming
"('10.8.8.138', '56575', '208.117.251.116', '443', 'TLS')",6,26.35433006,132.7675563,0.227666573,26.13580585,5.01E-06,5.270866013,10.43281229,108.8435723,1360,53,583.1666667,577.1762922,333132.4722,1308,1,531.1666667,577.1762922,VPN-Streaming
"('208.117.251.116', '443', '10.8.8.138', '56575', 'TLS')",90,26.70484495,4471.660488,3.370174969,25.4903841,0.000405073,0.300054438,2.685527797,7.212059547,1360,189,1326.833333,164.8914289,27189.18333,1308,137,1274.833333,164.8914289,VPN-Streaming
"('10.8.8.138', '56576', '208.117.251.116', '443', 'TLS')",14,107.7930241,84.90345344,0.129878535,27.7951839,5.01E-06,8.291771082,12.33577835,152.1714275,1360,53,653.7142857,624.8568326,390446.0612,1308,1,601.7142857,624.8568326,VPN-Streaming
"('208.117.251.116', '443', '10.8.8.138', '56576', 'TLS')",338,107.8418331,4163.254528,3.13421972,27.16049719,1.81E-05,0.32000544,2.869610854,8.234666453,1360,169,1328.322485,164.5309619,27070.43742,1308,117,1276.322485,164.5309619,VPN-Streaming
"('10.8.8.138', '56577', '208.117.251.116', '443', 'TLS')",46,301.4157131,105.3926475,0.152613145,27.9998219,5.01E-06,6.698126957,10.01160755,100.2322857,1360,53,690.5869565,645.22418,416314.2424,1308,1,638.5869565,645.22418,VPN-Streaming
"('208.117.251.116', '443', '10.8.8.138', '56577', 'TLS')",1318,301.639879,5851.795876,4.369448776,27.69634891,1.69E-05,0.229035595,2.18915243,4.792388361,1360,95,1339.252656,125.4941095,15748.77152,1308,43,1287.252656,125.4941095,VPN-Streaming
"('10.8.8.138', '54977', '74.125.226.35', '443', 'TLS')",6,0.418077946,2291.438737,14.35139084,0.210391045,8.89E-05,0.083615589,0.102237084,0.010452421,314,90,159.6666667,89.4514145,8001.555556,262,38,107.6666667,89.4514145,VPN-Streaming
"('74.125.226.35', '443', '10.8.8.138', '54977', 'TLS')",7,240.2099531,14.34578358,0.029141174,239.99775,2.00E-05,40.03499218,89.42609704,7997.026832,1360,90,492.2857143,550.805829,303387.0612,1308,38,440.2857143,550.805829,VPN-Streaming
"('10.8.8.138', '54159', '74.125.226.37', '443', 'TLS')",6,0.440438986,2170.561714,13.62277226,0.224170923,7.32E-05,0.088087797,0.106773198,0.011400516,314,90,159.3333333,89.10605417,7939.888889,262,38,107.3333333,89.10605417,VPN-Streaming
"('74.125.226.37', '443', '10.8.8.138', '54159', 'TLS')",7,240.2265429,14.34063013,0.029139161,240.001013,1.48E-05,40.03775716,89.42632329,7997.067297,1360,90,492.1428571,550.5836977,303142.4082,1308,38,440.1428571,550.5836977,VPN-Streaming
"('10.8.8.138', '56581', '208.117.251.116', '443', 'TLS')",2,0.211492062,3177.424225,9.456619718,0.211492062,0.211492062,0.211492062,0,0,569,103,336,233,54289,517,51,284,233,VPN-Streaming
"('10.8.8.138', '56582', '208.117.251.116', '443', 'TLS')",2,0.206871986,3248.385689,9.66781455,0.206871986,0.206871986,0.206871986,0,0,569,103,336,233,54289,517,51,284,233,VPN-Streaming
